day,users_count,questions_count,answers_count,comments_count,reactions_count,follows_count,blocks_count,mutes_count,reports_count,themes_count,user_bans_count,inbox_count
2024-05-28,449,7779,5630,306,723,852,60,4,21,130,0,2676
2024-05-29,424,7483,5501,258,798,717,11,0,5,113,0,2444
2024-05-30,412,7836,5648,379,894,675,21,1,11,134,0,2953
2024-05-31,440,7676,5700,361,714,575,8,2,5,106,0,2972
2024-06-01,380,7983,5803,383,643,928,19,3,11,135,0,3429
2024-06-02,394,8438,6220,269,515,760,17,2,1,149,0,2919
2024-06-03,491,8400,6213,336,656,711,24,1,9,123,0,2670
2024-06-04,428,8897,6381,345,750,709,19,2,3,128,0,3000
2024-06-05,460,8664,6208,241,554,620,15,2,3,137,0,2462
2024-06-06,451,8616,5941,246,557,560,20,3,4,138,0,3047
2024-06-07,422,8333,6146,2596,581,631,8,2,8,115,0,2428
2024-06-08,464,8253,6078,255,752,348,10,2,14,121,0,3084
2024-06-09,417,9338,6898,289,495,382,12,14,13,150,0,2071
2024-06-10,489,8874,6441,267,482,427,17,1,7,126,0,2543
2024-06-11,534,9428,6406,254,501,389,11,1,3,147,0,2531
2024-06-12,487,8773,6479,270,836,416,13,4,9,143,0,2399
2024-06-13,423,8013,6051,266,501,362,8,1,3,145,0,2630
2024-06-14,448,7978,5377,226,595,438,16,0,9,131,0,2781
2024-06-15,391,8302,6060,270,472,583,10,1,126,152,0,2737
2024-06-16,397,8789,5959,254,499,667,14,0,146,126,0,3124
2024-06-17,432,8563,5910,372,625,862,28,2,33,163,0,2409
2024-06-18,486,8685,6093,281,558,647,18,3,8,139,1,2304
2024-06-19,405,7862,5539,472,519,520,12,3,14,130,0,1933
2024-06-20,433,8374,5526,476,542,457,7,3,6,144,0,2594
2024-06-21,414,8256,5321,1116,580,566,20,2,16,148,0,2758
2024-06-22,384,8171,5395,653,621,412,12,2,4,117,0,2829
2024-06-23,468,9090,6241,681,574,516,6,0,5,146,0,2552
2024-06-24,508,9323,6711,597,554,539,6,4,14,140,0,2790
2024-06-25,477,9273,6550,366,454,371,5,3,7,148,0,2217
2024-06-26,444,9616,6720,464,438,492,7,3,6,134,0,2343
2024-06-27,474,8825,6133,230,482,499,12,2,5,129,0,2050
2024-06-28,440,9126,6548,252,449,756,17,7,7,155,0,2174
2024-06-29,441,8354,5869,279,507,514,4,1,3,133,0,2275
2024-06-30,418,8551,5887,222,443,517,12,1,7,135,0,2381
2024-07-01,438,8478,6151,238,409,536,14,2,7,154,0,2426
2024-07-02,460,9154,6623,220,515,587,8,1,4,145,0,2865
2024-07-03,447,8776,6176,325,509,482,3,3,8,153,0,2083
2024-07-04,434,8636,6067,454,482,399,4,1,4,146,0,2317
2024-07-05,456,8400,5604,335,413,364,31,3,7,148,0,2255
2024-07-06,394,8836,6338,254,517,501,6,1,7,120,0,2337
2024-07-07,429,9000,6585,213,385,437,13,1,11,129,1,2410
2024-07-08,478,9435,6716,197,489,378,9,0,3,148,0,2295
2024-07-09,479,8971,6386,188,568,410,20,0,8,155,0,2036
2024-07-10,463,8940,6253,271,487,493,10,2,12,128,0,1996
2024-07-11,447,8910,6686,194,470,495,11,0,4,158,0,2089
2024-07-12,414,8651,6384,252,459,374,12,3,2,136,0,2514
2024-07-13,420,8596,6100,493,507,441,16,1,12,129,0,2318
2024-07-14,430,8817,6571,260,468,451,17,4,5,142,0,2105
2024-07-15,453,8475,6304,245,617,559,12,5,26,143,0,2263
2024-07-16,429,8538,6155,255,606,608,24,6,5,138,0,2511
2024-07-17,459,8669,5989,260,545,611,7,0,4,144,0,2540
2024-07-18,395,8464,5742,189,449,438,4,8,8,131,0,2476
2024-07-19,363,8388,5824,279,519,435,6,3,7,136,0,2487
2024-07-20,376,8983,6464,278,610,601,9,0,11,123,0,2336
2024-07-21,440,9261,6602,213,407,464,14,2,1,156,0,2726
2024-07-22,435,8731,6769,246,442,671,11,4,6,155,0,2578
2024-07-23,414,8490,6348,463,635,567,31,7,9,128,0,2817
2024-07-24,420,8141,5945,208,477,707,5,0,3,135,0,2356
2024-07-25,434,8531,5916,236,639,578,10,4,4,135,0,2198
2024-07-26,452,9066,6598,209,612,545,6,0,4,149,0,2967
2024-07-27,405,9351,6397,232,616,601,12,2,5,142,0,2924
2024-07-28,468,9845,7070,227,506,728,15,1,3,147,0,2971
2024-07-29,402,9007,6311,380,573,593,10,2,6,139,0,2287
2024-07-30,458,8825,5880,215,511,546,32,1,8,151,0,2537
2024-07-31,451,8821,5842,279,508,580,12,2,7,143,0,2363
2024-08-01,352,8027,5376,237,472,589,8,4,5,119,0,3104
2024-08-02,392,7955,5502,296,581,440,8,2,3,124,0,2541
2024-08-03,398,7868,5560,170,422,626,16,0,5,126,0,2632
2024-08-04,407,8436,5724,204,472,483,17,0,5,133,0,2265
2024-08-05,406,8332,5559,250,695,669,28,12,3,142,0,3878
2024-08-06,294,8004,5818,384,619,443,7,4,10,81,1,4514
2024-08-07,225,6928,4723,247,396,203,16,4,4,58,0,3067
2024-08-08,247,6549,4525,210,431,226,7,3,3,71,1,1989
2024-08-09,252,6871,4612,213,648,199,22,0,3,63,1,2467
2024-08-10,261,6840,4352,312,531,216,6,0,7,59,0,2082
2024-08-11,261,7142,5046,310,584,217,8,4,7,84,0,3570
2024-08-12,233,6744,4902,422,548,215,17,1,9,65,0,2167
2024-08-13,276,6844,4858,265,464,316,8,3,7,72,0,2385
2024-08-14,270,6967,4733,211,374,214,10,2,11,87,1,2680
2024-08-15,244,6625,4547,238,469,215,16,0,2,50,0,1954
2024-08-16,230,6477,4310,240,606,192,22,0,4,49,0,2195
2024-08-17,240,6498,4314,153,378,185,12,2,0,60,0,1742
2024-08-18,243,6503,4476,136,409,235,10,0,2,65,2,1486
2024-08-19,234,6089,4444,172,392,186,9,1,4,66,0,1534
2024-08-20,232,6225,4881,159,394,272,10,3,35,64,0,1867
2024-08-21,223,5999,4374,153,336,214,5,4,3,66,0,1645
2024-08-22,173,5373,4085,478,1043,211,11,4,10,50,0,1679
2024-08-23,224,6001,4064,174,649,162,13,2,3,51,0,2004
2024-08-24,201,5754,4005,164,467,156,5,0,14,58,0,1266
2024-08-25,233,6279,4741,163,479,182,3,0,4,58,0,1483
2024-08-26,261,7154,5135,217,482,252,7,3,9,52,0,2060
2024-08-27,276,6080,4465,222,414,238,18,1,8,62,0,1539
2024-08-28,222,6255,4759,159,492,215,8,1,2,51,0,1602
2024-08-29,228,6104,4257,329,550,176,5,2,1,45,0,1680
2024-08-30,232,6163,4328,281,605,225,6,1,4,56,0,1491
2024-08-31,235,6181,4501,205,332,282,37,1,1,55,0,1492
2024-09-01,252,6720,4966,202,344,326,6,0,5,58,0,1568
2024-09-02,244,7004,5030,164,591,191,6,0,2,58,0,1578
2024-09-03,232,7207,5269,203,715,209,7,1,1,66,0,2251
2024-09-04,263,7056,4793,224,406,229,4,0,8,58,0,1865
2024-09-05,240,7146,4741,212,482,217,14,1,4,50,0,1953
2024-09-06,234,6470,4435,186,377,177,5,0,2,67,0,1684
2024-09-07,247,6968,4871,197,386,238,4,1,3,50,0,2045
2024-09-08,291,7768,5858,234,560,324,10,1,4,73,0,2020
2024-09-09,253,6272,4632,216,398,275,11,2,1,55,0,1481
2024-09-10,252,6476,4978,205,508,303,4,3,2,57,0,2382
2024-09-11,238,6622,4562,278,514,171,9,2,0,51,0,2259
2024-09-12,214,5977,4262,217,387,304,2,1,2,51,0,2105
2024-09-13,204,6070,4245,213,416,433,8,1,1,43,0,2114
2024-09-14,243,6104,4454,249,489,209,15,2,5,58,0,2075
2024-09-15,245,6201,4553,213,381,331,24,1,4,55,0,2133
2024-09-16,260,6518,4839,187,316,225,10,3,4,58,0,2028
2024-09-17,247,6286,4617,169,579,203,7,1,3,70,0,1879
2024-09-18,253,5976,4529,146,411,147,5,0,0,56,0,1624
2024-09-19,232,6143,4474,175,435,280,5,0,7,60,0,1801
2024-09-20,194,5743,4019,213,364,202,6,0,1,50,0,1918
2024-09-21,229,6337,4693,141,311,317,6,2,3,47,0,1843
2024-09-22,240,7385,5271,166,381,219,3,0,4,47,0,2350
2024-09-23,266,6258,4608,170,448,374,5,0,3,53,0,1629
2024-09-24,217,6357,4602,120,319,247,6,1,5,52,0,1939
2024-09-25,215,5432,3937,265,289,204,11,0,1,61,0,1324
2024-09-26,218,5416,3937,160,262,131,5,0,0,48,0,1781
2024-09-27,290,5640,4084,146,327,294,4,0,6,56,0,1992
2024-09-28,287,6970,4458,96,314,291,13,1,9,57,0,2144
2024-09-29,306,6759,5150,196,414,250,2,0,3,60,0,2031
2024-09-30,289,6350,4710,275,408,194,7,0,4,62,0,1532
2024-10-01,0,5954,4368,221,357,180,12,2,2,22,1,1816
2024-10-02,0,6186,4425,175,356,192,6,5,0,20,0,2376
2024-10-03,0,6148,4322,220,533,86,10,1,1,9,1,1714
2024-10-04,0,5922,4523,160,328,111,3,0,2,16,0,1836
2024-10-05,0,6159,4288,199,485,115,0,1,3,8,0,1875
2024-10-06,0,7218,5156,141,337,125,3,1,1,22,0,1978
2024-10-07,0,6757,5024,449,758,86,12,3,2,17,7,2051
2024-10-08,0,6239,4807,300,532,122,5,5,0,16,0,1876
2024-10-09,0,6010,4331,417,580,103,5,1,8,5,0,2358
2024-10-10,0,5525,4166,307,554,84,6,4,1,16,0,1826
2024-10-11,0,6413,4268,210,410,95,17,2,7,16,0,2652
2024-10-12,0,6088,3894,126,272,90,24,2,2,17,0,2279
2024-10-13,0,7272,5085,203,641,107,5,2,2,12,0,2453
2024-10-14,0,6305,4524,172,440,100,6,0,4,21,0,2072
2024-10-15,0,6080,4073,185,429,77,10,1,8,12,0,1866
2024-10-16,0,5979,4103,187,419,59,9,4,2,18,0,2283
2024-10-17,0,5336,3547,187,445,72,5,1,3,11,0,2184
2024-10-18,0,5734,4357,320,571,86,8,3,3,9,0,2788
2024-10-19,0,5983,4385,185,608,75,15,2,2,17,0,2085
2024-10-20,0,6977,5038,156,402,80,6,1,8,9,0,2041
2024-10-21,0,6377,5048,324,546,74,4,1,2,10,0,1926
2024-10-22,0,6122,4729,273,517,128,4,1,4,13,0,1810
2024-10-23,0,5683,4265,156,378,77,7,0,2,13,0,2082
2024-10-24,0,5380,3859,133,325,95,2,1,1,13,0,1906
2024-10-25,0,5192,3804,132,395,45,7,3,3,10,0,1718
2024-10-26,0,5732,3987,138,396,78,10,0,0,15,0,1663
2024-10-27,0,6336,4700,220,365,65,2,4,2,11,1,1980
2024-10-28,0,5873,4319,183,418,72,5,2,5,7,0,1824
2024-10-29,0,5830,4807,390,1060,95,10,2,3,8,0,2896
2024-10-30,0,5728,4458,247,768,110,6,0,0,6,2,2241
2024-10-31,0,5735,4150,312,641,84,9,4,7,12,0,2086
2024-11-01,0,5389,3899,240,400,49,7,1,4,10,0,2170
2024-11-02,0,5970,3995,268,408,34,8,2,0,8,0,2169
2024-11-03,0,6334,4418,149,358,55,3,0,1,15,0,2629
2024-11-04,0,6225,4610,257,416,61,2,2,2,11,0,1978
2024-11-05,0,5837,4175,230,443,53,6,4,3,9,0,1921
2024-11-06,0,5103,3705,271,399,52,3,4,2,10,0,3091
2024-11-07,0,4809,3548,188,255,49,3,2,1,6,0,1856
2024-11-08,0,5503,4089,273,392,88,36,2,0,4,1,1890
2024-11-09,0,5101,3636,184,318,64,8,3,2,8,0,1669
2024-11-10,0,5887,4237,207,345,35,7,3,0,9,0,2694
2024-11-11,0,5223,4327,377,755,88,6,2,1,10,0,1905
2024-11-12,0,4869,3844,727,687,37,32,1,4,11,0,2219
2024-11-13,0,4826,3786,442,642,38,28,0,5,10,0,1936
2024-11-14,0,5103,3391,340,485,71,33,0,13,8,0,2064
2024-11-15,0,4657,3258,178,361,28,4,1,0,5,0,1630
2024-11-16,0,4797,3414,132,272,31,3,4,0,5,0,1713
2024-11-17,0,5461,3820,126,426,53,5,2,4,13,0,1621
2024-11-18,0,5555,4248,277,460,37,3,1,0,11,0,1798
2024-11-19,0,5250,3832,179,393,42,2,2,1,7,0,1864
2024-11-20,0,4919,3550,230,469,59,24,0,1,5,0,1688
2024-11-21,0,4494,3306,231,409,40,7,2,3,7,0,1699
2024-11-22,0,4232,2995,153,267,37,2,4,0,8,0,2146
2024-11-23,0,5009,3918,109,193,25,7,0,0,7,0,2354
2024-11-24,0,5356,4248,257,447,51,13,3,1,6,0,1995
2024-11-25,0,4936,3684,147,313,32,5,0,0,11,0,1331
2024-11-26,0,5118,3865,160,331,37,8,1,0,5,0,1680
2024-11-27,0,5135,3815,417,776,30,2,2,0,3,0,2145
2024-11-28,0,4579,3488,212,526,53,13,0,8,5,0,1886
2024-11-29,0,4204,3204,254,382,39,3,2,0,9,0,1278
2024-11-30,0,4387,3248,154,313,39,4,0,1,7,0,1610
2024-12-01,0,4850,3610,217,392,42,2,0,2,5,2,2075
2024-12-02,0,4567,3762,126,295,56,3,0,23,7,0,2152
2024-12-03,0,4414,3610,150,284,40,3,1,3,16,0,1535
2024-12-04,0,4371,3716,152,298,49,4,1,2,6,0,1863
2024-12-05,0,4037,2988,127,254,32,3,1,1,7,0,1700
2024-12-06,0,3756,2999,138,305,32,1,2,0,2,0,1439
2024-12-07,0,4316,3249,104,241,33,2,1,1,6,0,1575
2024-12-08,0,4389,3504,87,268,23,1,0,0,7,0,1252
2024-12-09,0,4275,3261,357,657,123,7,3,3,3,0,2365
2024-12-10,0,4030,3158,205,464,36,1,1,0,5,0,1579
2024-12-11,0,3855,3232,201,421,74,2,1,4,3,0,1439
2024-12-12,0,3949,2812,156,371,39,0,0,1,7,0,1310
2024-12-13,0,3883,2989,188,290,34,1,6,0,7,0,1040
2024-12-14,0,4002,3211,197,296,31,5,5,1,3,0,1475
2024-12-15,0,4557,3591,169,494,111,1,2,1,4,0,1877
2024-12-16,0,3937,3287,221,444,66,5,1,1,5,0,1553
2024-12-17,0,3826,2939,264,610,51,38,5,3,5,0,2501
2024-12-18,0,3881,3142,234,493,35,5,2,0,5,0,2124
2024-12-19,0,4121,3451,156,371,38,3,0,3,5,0,1837
2024-12-20,0,3967,3107,100,217,14,3,1,0,4,0,1435
2024-12-21,0,3657,2824,102,234,19,4,0,1,2,0,915
2024-12-22,0,3604,2634,79,187,40,0,1,2,4,0,884
2024-12-23,0,4112,3452,609,801,62,11,3,2,9,1,2401
2024-12-24,0,3857,3498,258,399,26,1,5,1,9,0,2598
2024-12-25,0,4210,3166,132,252,22,4,2,4,5,0,2105
2024-12-26,0,3863,2774,102,242,17,7,1,8,4,0,1256
2024-12-27,0,3941,2904,181,672,130,4,0,1,9,0,1529
2024-12-28,0,4719,3118,106,213,123,2,3,0,6,0,1529
2024-12-29,0,4196,3204,94,194,28,3,1,0,7,0,1571
2024-12-30,0,4499,3771,78,214,78,5,1,1,4,1,1955
2024-12-31,0,4421,3334,89,179,39,1,1,0,2,0,1750
2025-01-01,0,4212,3306,81,190,37,3,3,1,3,0,1566
2025-01-02,0,3945,3131,90,177,35,2,1,1,2,0,1638
2025-01-03,0,4236,3084,200,476,31,4,2,2,3,0,1898
2025-01-04,0,4373,3239,161,451,22,274,3,1,7,0,1669
2025-01-05,0,4467,3502,122,278,33,1,0,1,5,0,2018
2025-01-06,0,4161,3183,81,154,32,5,1,0,9,0,1383
2025-01-07,0,3947,2965,74,148,13,1,1,1,2,0,1259
2025-01-08,0,3548,2705,132,282,19,4,0,0,5,0,1334
2025-01-09,0,3657,3025,105,231,24,0,0,1,4,0,1277
2025-01-10,0,3440,2619,97,258,21,10,1,0,4,0,943
2025-01-11,0,3514,2742,111,243,20,4,0,0,4,0,1128
2025-01-12,0,3861,3118,102,259,51,10,2,6,3,0,1044
2025-01-13,0,3498,2657,123,286,38,10,6,1,6,0,1320
2025-01-14,0,3139,2503,124,245,85,10,1,2,5,0,1634
2025-01-15,0,3156,2510,191,353,49,3,2,3,4,0,1115
2025-01-16,0,3402,2837,175,308,31,0,2,1,3,0,1225
2025-01-17,0,3266,2513,201,326,34,5,2,1,2,0,1808
2025-01-18,0,3865,3270,558,804,30,30,3,0,2,0,2434
2025-01-19,0,3527,2814,251,551,33,4,3,6,3,0,2393
2025-01-20,0,3044,2295,195,303,22,10,1,1,1,0,1392
2025-01-21,0,3385,2805,318,658,30,8,2,7,8,0,2481
2025-01-22,0,3364,2641,193,402,24,5,6,1,8,0,1579
2025-01-23,0,3032,2421,170,472,33,8,2,4,3,0,1448
2025-01-24,0,3147,2542,198,374,29,9,2,0,5,0,1790
2025-01-25,0,3174,2364,78,253,16,1,0,0,5,0,1375
2025-01-26,0,3196,2513,114,327,12,4,0,2,5,0,1240
2025-01-27,0,3087,2413,173,470,13,2,1,0,1,0,1471
2025-01-28,0,3171,2543,233,504,16,2,1,0,10,0,1716
2025-01-29,0,3301,2540,437,1119,26,25,2,1,3,0,2020
2025-01-30,0,3399,2798,322,880,25,17,1,2,6,0,2347
2025-01-31,0,3141,2452,183,406,15,4,4,3,3,0,1081
2025-02-01,0,3490,2842,378,978,25,4,1,3,9,0,2205
2025-02-02,0,3251,2473,159,397,19,4,0,1,4,0,1216
2025-02-03,0,3903,3172,132,406,13,5,0,2,2,0,1204
2025-02-04,0,3266,2663,201,442,15,5,0,1,0,0,1632
2025-02-05,0,3133,2535,277,570,21,4,2,1,4,0,1808
2025-02-06,0,2850,2407,220,543,6,5,1,2,2,0,2137
2025-02-07,0,2890,2347,230,439,15,5,2,1,5,0,1428
2025-02-08,0,2656,2026,135,301,15,2,0,0,2,0,1149
2025-02-09,0,3095,2465,69,257,5,5,2,1,4,0,1718
2025-02-10,0,2559,2123,166,350,10,1,1,0,3,0,1156
2025-02-11,0,2404,2124,169,406,9,9,0,0,1,0,1217
2025-02-12,0,2528,1958,195,389,8,2,0,0,2,0,1386
2025-02-13,0,2674,2190,139,328,10,3,0,2,2,0,1814
2025-02-14,0,2738,2206,124,257,9,1,1,2,0,0,1573
2025-02-15,0,2871,2170,76,167,9,3,0,0,3,0,1067
2025-02-16,0,2544,2176,124,256,9,3,1,1,2,0,1138
2025-02-17,0,2330,1788,71,197,12,2,1,7,2,0,1095
2025-02-18,0,2350,2013,141,346,13,4,0,3,2,0,1293
2025-02-19,0,2226,1690,76,156,19,1,0,0,3,0,927
2025-02-20,0,2113,1680,48,134,10,1,0,0,2,0,1280
2025-02-21,0,1848,1485,55,122,8,1,1,0,2,0,1180
2025-02-22,0,2077,1572,36,161,14,1,0,0,2,0,1312
2025-02-23,0,2382,2063,155,338,16,3,1,1,3,0,2441
2025-02-24,0,2164,1832,109,298,13,3,0,0,3,0,2606
2025-02-25,0,1974,1744,59,281,8,0,0,2,1,0,1336
2025-02-26,0,1842,1692,43,136,7,1,0,0,1,0,1673
2025-02-27,0,1926,2004,26,113,3,5,0,0,1,0,1374
2025-02-28,0,2264,3496,56,117,4,4,1,0,3,0,3889
